Date,Value
2014-10-20,36412.0
2014-10-21,37939.0
2014-10-22,35753.0
2014-10-23,35074.0
2014-10-24,37969.0
2014-10-25,35538.0
2014-10-26,34237.0
2014-10-27,37748.0
2014-10-28,41841.0
2014-10-29,43379.0
2014-10-30,45124.0
2014-10-31,41143.0
2014-11-01,35833.0
2014-11-02,37621.0
2014-11-03,39357.0
2014-11-04,42876.0
2014-11-05,40696.0
2014-11-06,41710.0
2014-11-07,42758.0
2014-11-08,37848.0
2014-11-09,34551.0
2014-11-10,42424.0
2014-11-11,43027.0
2014-11-12,43877.0
2014-11-13,46646.0
2014-11-14,42661.0
2014-11-15,36248.0
2014-11-16,33894.0
2014-11-17,40754.0
2014-11-18,39694.0
2014-11-19,38801.0
2014-11-20,41232.0
2014-11-21,42217.0
2014-11-22,36842.0
2014-11-23,35721.0
2014-11-24,42294.0
2014-11-25,40718.0
2014-11-26,44683.0
2014-11-27,40150.0
2014-11-28,40973.0
2014-11-29,39455.0
2014-11-30,37613.0
2014-12-01,43546.0
2014-12-02,46847.0
2014-12-03,45732.0
2014-12-04,48645.0
2014-12-05,44042.0
2014-12-06,41897.0
2014-12-07,36051.0
2014-12-08,39864.0
2014-12-09,42427.0
2014-12-10,41903.0
2014-12-11,41025.0
2014-12-12,38193.0
2014-12-13,37933.0
