Date,Value
2013-06-02,0.116701612286
2013-06-03,0.116384501663
2013-06-04,0.127920418694
2013-06-05,0.127096289455
2013-06-06,0.142015408934
2013-06-07,0.154354865507
2013-06-08,0.12644918192
2013-06-09,0.124418801176
2013-06-10,0.103996112612
2013-06-11,0.124763217839
2013-06-12,0.103890504837
2013-06-13,0.0996600580957
2013-06-14,0.124817715135
2013-06-15,0.104579513723
2013-06-16,0.0934666771302
2013-06-17,0.121433710123
2013-06-18,0.140300979353
2013-06-19,0.163297370911
2013-06-20,0.148688838906
2013-06-21,0.14012800338
2013-06-22,0.111183754233
2013-06-23,0.099417144602
2013-06-24,0.126782844117
2013-06-25,0.132571858329
2013-06-26,0.103714584674
2013-06-27,0.125443223011
2013-06-28,0.126948651813
2013-06-29,0.110869348419
2013-06-30,0.0887400348012
2013-07-01,0.0984449261933
2013-07-02,0.118212517659
2013-07-03,0.0863032095773
2013-07-04,0.0874781496385
2013-07-05,0.0887788513959
2013-07-06,0.0847712577657
2013-07-07,0.0720904804169
2013-07-08,0.0880019639128
2013-07-09,0.0916995670072
2013-07-10,0.100574604949
2013-07-11,0.0945592770974
2013-07-12,0.138466216579
2013-07-13,0.123121293175
2013-07-14,0.0952460809719
2013-07-15,0.097696008738
2013-07-16,0.103534861309
2013-07-17,0.101769492471
2013-07-18,0.105887601542
2013-07-19,0.0957881995207
2013-07-20,0.076951898993
2013-07-21,0.0855443074153
2013-07-22,0.0889993985494
2013-07-23,0.121219437698
2013-07-24,0.115515962824
2013-07-25,0.138774816137
2013-07-26,0.105780285396
2013-07-27,0.0957575711337
2013-07-28,0.0836667906767
2013-07-29,0.120026513755
2013-07-30,0.0937530517578
2013-07-31,0.121260767606
2013-08-01,0.110432702142
2013-08-02,0.122306959253
2013-08-03,0.117874475831
2013-08-04,0.116464955068
2013-08-05,0.107996582985
2013-08-06,0.118079881819
2013-08-07,0.136743269183
2013-08-08,0.119592709116
2013-08-09,0.107874237574
2013-08-10,0.113582457729
2013-08-11,0.082055631085
2013-08-12,0.103160966432
2013-08-13,0.138530060649
2013-08-14,0.145777894305
2013-08-15,0.163725384695
2013-08-16,0.165451787239
2013-08-17,0.130394374623
2013-08-18,0.114381136628
2013-08-19,0.165978056661
2013-08-20,0.160356326656
2013-08-21,0.129443511222
2013-08-22,0.123600813059
2013-08-23,0.122729310324
2013-08-24,0.124880518965
2013-08-25,0.139371011641
2013-08-26,0.147914552981
2013-08-27,0.158273946407
2013-08-28,0.163275433158
2013-08-29,0.125775346852
2013-08-30,0.136290977911
2013-08-31,0.104151960861
2013-09-01,0.0910910700893
2013-09-02,0.090653232818
2013-09-03,0.128158976581
2013-09-04,0.124783965363
2013-09-05,0.151025573169
2013-09-06,0.139508558574
2013-09-07,0.140841279293
2013-09-08,0.129339211739
2013-09-09,0.120213735907
2013-09-10,0.12247766987
2013-09-11,0.104208153872
2013-09-12,0.107846791928
2013-09-13,0.100459121522
2013-09-14,0.0932886379736
2013-09-15,0.114646192457
2013-09-16,0.126248664405
2013-09-17,0.166820580003
2013-09-18,0.181919394739
2013-09-19,0.127231167524
2013-09-20,0.128709778267
2013-09-21,0.12242565563
2013-09-22,0.108690122956
2013-09-23,0.116038529582
2013-09-24,0.135476956913
2013-09-25,0.113200013883
2013-09-26,0.140398744951
2013-09-27,0.125307500362
2013-09-28,0.11765684719
2013-09-29,0.110355433964
2013-09-30,0.115464972287
2013-10-01,0.121152950793
2013-10-02,0.165003407208
2013-10-03,0.139478788926
2013-10-04,0.132432337557
2013-10-05,0.100734335551
2013-10-06,0.100938712016
2013-10-07,0.130531641393
2013-10-08,0.127260581041
2013-10-09,0.115927836934
2013-10-10,0.133234385955
2013-10-11,0.130256862964
2013-10-12,0.111741099866
2013-10-13,0.106077319149
2013-10-14,0.104910979899
2013-10-15,0.102441226282
2013-10-16,0.109832754963
2013-10-17,0.117371548487
2013-10-18,0.151048489389
2013-10-19,0.121236191493
2013-10-20,0.111199979429
2013-10-21,0.134416305011
2013-10-22,0.127491184985
2013-10-23,0.127253075912
2013-10-24,0.156337947937
2013-10-25,0.123490607738
2013-10-26,0.120308626836
2013-10-27,0.11322228922
2013-10-28,0.118268551107
2013-10-29,0.146509595737
2013-10-30,0.118112223489
2013-10-31,0.120845306433
2013-11-01,0.122965662103
2013-11-02,0.0972219590218
